# pid_algorithm_sim v1
# alg: step2
# set_pid: 2000 25 350000
# noise: 33, tau_max: 0.4, inertia: 5.4e-06, coulomb: 0.022, static: 0.13, viscous: 0.0009, load: 0, seed: 1
t_s,error,p_term,i_term,d_term,output,desired,actual,voltage
4.942336,-844,-1688000,-26214400,678094,-13293,3277,4121,52
4.942592,-941,-1882000,-26214400,-382795,-13906,3277,4218,55
4.942848,-977,-1954000,-26214400,-732779,-14112,3277,4254,56
4.943104,-898,-1796000,-26214400,142181,-13608,3277,4175,54
4.943360,-962,-1924000,-26214400,-481228,-13974,3277,4239,55
4.943616,-914,-1828000,-26214400,-21874,-13703,3277,4191,54
4.943872,-913,-1826000,-26214400,21874,-13681,3277,4190,54
4.944128,-866,-1732000,-26214400,568724,-13368,3277,4143,53
4.944384,-1015,-2030000,-26214400,-1104637,-14331,3277,4292,56
4.944640,-941,-1882000,-26214400,-284362,-13858,3277,4218,55
4.944896,-901,-1802000,-26214400,109370,-13626,3277,4178,54
4.945152,-931,-1862000,-26214400,-251551,-13832,3277,4208,55
4.945408,-972,-1944000,-26214400,-667157,-14075,3277,4249,55
4.945664,-981,-1962000,-26214400,-743716,-14121,3277,4258,56
4.945920,-836,-1672000,-26214400,940582,-13157,3277,4113,52
4.946176,-930,-1860000,-26214400,-87496,-13751,3277,4207,54
4.946432,-894,-1788000,-26214400,306236,-13524,3277,4171,53
4.946688,-887,-1774000,-26214400,415606,-13463,3277,4164,53
4.946944,-951,-1902000,-26214400,-328110,-13889,3277,4228,55
4.947200,-926,-1852000,-26214400,-65622,-13736,3277,4203,54
4.947456,-879,-1758000,-26214400,448417,-13439,3277,4156,53
4.947712,-984,-1968000,-26214400,-699968,-14103,3277,4261,56
4.947968,-871,-1742000,-26214400,481228,-13416,3277,4148,53
4.948224,-949,-1898000,-26214400,-382795,-13914,3277,4226,55
4.948480,-930,-1860000,-26214400,-207803,-13810,3277,4207,54
4.948736,-916,-1832000,-26214400,0,-13695,3277,4193,54
4.948992,-931,-1862000,-26214400,-218740,-13816,3277,4208,54
4.949248,-934,-1868000,-26214400,-284362,-13851,3277,4211,55
4.949504,-917,-1834000,-26214400,21874,-13685,3277,4194,54
4.949760,-876,-1752000,-26214400,448417,-13437,3277,4153,53
4.950016,-889,-1778000,-26214400,349984,-13497,3277,4166,53
4.950272,-930,-1860000,-26214400,-98433,-13756,3277,4207,54
4.950528,-934,-1868000,-26214400,-131244,-13776,3277,4211,54
4.950784,-908,-1816000,-26214400,87496,-13644,3277,4185,54
4.951040,-948,-1896000,-26214400,-317173,-13881,3277,4225,55
4.951296,-924,-1848000,-26214400,-76559,-13740,3277,4201,54
4.951552,-932,-1864000,-26214400,-174992,-13796,3277,4209,54
4.951808,-961,-1922000,-26214400,-481228,-13973,3277,4238,55
4.952064,-948,-1896000,-26214400,-371858,-13907,3277,4225,55
4.952320,-884,-1768000,-26214400,317173,-13508,3277,4161,53
4.952576,-909,-1818000,-26214400,21874,-13677,3277,4186,54
4.952832,-924,-1848000,-26214400,-142181,-13772,3277,4201,54
4.953088,-909,-1818000,-26214400,65622,-13656,3277,4186,54
4.953344,-965,-1930000,-26214400,-590598,-14031,3277,4242,55
4.953600,-867,-1734000,-26214400,481228,-13412,3277,4144,53
4.953856,-940,-1880000,-26214400,-306236,-13867,3277,4217,55
4.954112,-952,-1904000,-26214400,-470291,-13959,3277,4229,55
4.954368,-951,-1902000,-26214400,-546850,-13996,3277,4228,55
4.954624,-979,-1958000,-26214400,-754653,-14125,3277,4256,56
4.954880,-952,-1904000,-26214400,-404669,-13927,3277,4229,55
4.955136,-950,-1900000,-26214400,-404669,-13925,3277,4227,55
4.955392,-886,-1772000,-26214400,360921,-13489,3277,4163,53
4.955648,-933,-1866000,-26214400,-218740,-13818,3277,4210,54
4.955904,-872,-1744000,-26214400,514039,-13401,3277,4149,53
4.956160,-948,-1896000,-26214400,-415606,-13929,3277,4225,55
4.956416,-872,-1744000,-26214400,448417,-13433,3277,4149,53
4.956672,-909,-1818000,-26214400,43748,-13666,3277,4186,54
4.956928,-950,-1900000,-26214400,-437480,-13941,3277,4227,55
4.957184,-935,-1870000,-26214400,-142181,-13783,3277,4212,54
4.957440,-852,-1704000,-26214400,743716,-13269,3277,4129,52
4.957696,-834,-1668000,-26214400,929645,-13161,3277,4111,52
4.957952,-933,-1866000,-26214400,-229677,-13823,3277,4210,54
4.958208,-879,-1758000,-26214400,382795,-13471,3277,4156,53
4.958464,-953,-1906000,-26214400,-470291,-13960,3277,4230,55
4.958720,-927,-1854000,-26214400,-153118,-13780,3277,4204,54
4.958976,-904,-1808000,-26214400,153118,-13608,3277,4181,54
4.959232,-853,-1706000,-26214400,721842,-13281,3277,4130,52
4.959488,-879,-1758000,-26214400,404669,-13461,3277,4156,53
4.959744,-894,-1788000,-26214400,153118,-13598,3277,4171,54
4.960000,-937,-1874000,-26214400,-306236,-13865,3277,4214,55
4.960256,-908,-1816000,-26214400,0,-13687,3277,4185,54
4.960512,-927,-1854000,-26214400,-164055,-13785,3277,4204,54
4.960768,-926,-1852000,-26214400,-87496,-13747,3277,4203,54
4.961024,-886,-1772000,-26214400,349984,-13494,3277,4163,53
4.961280,-905,-1810000,-26214400,131244,-13620,3277,4182,54
4.961536,-882,-1764000,-26214400,339047,-13496,3277,4159,53
4.961792,-924,-1848000,-26214400,-131244,-13766,3277,4201,54
4.962048,-905,-1810000,-26214400,76559,-13646,3277,4182,54
4.962304,-854,-1708000,-26214400,634346,-13324,3277,4131,53
4.962560,-863,-1726000,-26214400,568724,-13365,3277,4140,53
4.962816,-888,-1776000,-26214400,273425,-13534,3277,4165,53
4.963072,-990,-1980000,-26214400,-798401,-14157,3277,4267,56
4.963328,-985,-1970000,-26214400,-809338,-14157,3277,4262,56
4.963584,-925,-1850000,-26214400,-131244,-13767,3277,4202,54
4.963840,-1029,-2058000,-26214400,-1137448,-14360,3277,4306,57
4.964096,-927,-1854000,-26214400,0,-13705,3277,4204,54
4.964352,-906,-1812000,-26214400,229677,-13573,3277,4183,54
4.964608,-895,-1790000,-26214400,306236,-13524,3277,4172,53
4.964864,-922,-1844000,-26214400,-43748,-13722,3277,4199,54
4.965120,-867,-1734000,-26214400,568724,-13369,3277,4144,53
4.965376,-953,-1906000,-26214400,-349984,-13902,3277,4230,55
4.965632,-897,-1794000,-26214400,240614,-13558,3277,4174,53
4.965888,-859,-1718000,-26214400,601535,-13345,3277,4136,53
4.966144,-946,-1892000,-26214400,-415606,-13927,3277,4223,55
4.966400,-939,-1878000,-26214400,-339047,-13883,3277,4216,55
4.966656,-976,-1952000,-26214400,-699968,-14095,3277,4253,56
4.966912,-940,-1880000,-26214400,-295299,-13862,3277,4217,55
4.967168,-981,-1962000,-26214400,-732779,-14116,3277,4258,56
4.967424,-989,-1978000,-26214400,-743716,-14129,3277,4266,56
4.967680,-933,-1866000,-26214400,-131244,-13775,3277,4210,54
4.967936,-919,-1838000,-26214400,0,-13697,3277,4196,54
4.968192,-940,-1880000,-26214400,-284362,-13857,3277,4217,55
4.968448,-926,-1852000,-26214400,-76559,-13742,3277,4203,54
4.968704,-887,-1774000,-26214400,404669,-13469,3277,4164,53
4.968960,-957,-1914000,-26214400,-470291,-13964,3277,4234,55
4.969216,-960,-1920000,-26214400,-492165,-13978,3277,4237,55
4.969472,-859,-1718000,-26214400,623409,-13334,3277,4136,53
4.969728,-969,-1938000,-26214400,-601535,-14040,3277,4246,55
4.969984,-965,-1930000,-26214400,-524976,-13999,3277,4242,55
4.970240,-893,-1786000,-26214400,295299,-13528,3277,4170,53
4.970496,-944,-1888000,-26214400,-349984,-13893,3277,4221,55
4.970752,-903,-1806000,-26214400,120307,-13623,3277,4180,54
4.971008,-934,-1868000,-26214400,-218740,-13819,3277,4211,54
4.971264,-951,-1902000,-26214400,-371858,-13910,3277,4228,55
4.971520,-893,-1786000,-26214400,218740,-13565,3277,4170,53
4.971776,-937,-1874000,-26214400,-273425,-13849,3277,4214,55
4.972032,-865,-1730000,-26214400,514039,-13394,3277,4142,53
4.972288,-897,-1794000,-26214400,153118,-13601,3277,4174,54
4.972544,-869,-1738000,-26214400,524976,-13392,3277,4146,53
4.972800,-924,-1848000,-26214400,-164055,-13782,3277,4201,54
4.973056,-884,-1768000,-26214400,328110,-13503,3277,4161,53
4.973312,-922,-1844000,-26214400,-131244,-13764,3277,4199,54
4.973568,-914,-1828000,-26214400,10937,-13687,3277,4191,54
4.973824,-924,-1848000,-26214400,-164055,-13782,3277,4201,54
4.974080,-950,-1900000,-26214400,-349984,-13899,3277,4227,55
4.974336,-943,-1886000,-26214400,-306236,-13870,3277,4220,55
4.974592,-939,-1878000,-26214400,-339047,-13883,3277,4216,55
4.974848,-1004,-2008000,-26214400,-1017141,-14277,3277,4281,56
4.975104,-960,-1920000,-26214400,-481228,-13972,3277,4237,55
4.975360,-895,-1790000,-26214400,251551,-13551,3277,4172,53
4.975616,-907,-1814000,-26214400,76559,-13648,3277,4184,54
4.975872,-926,-1852000,-26214400,-229677,-13816,3277,4203,54
4.976128,-877,-1754000,-26214400,251551,-13534,3277,4154,53
4.976384,-945,-1890000,-26214400,-437480,-13936,3277,4222,55
4.976640,-892,-1784000,-26214400,98433,-13623,3277,4169,54
4.976896,-950,-1900000,-26214400,-514039,-13979,3277,4227,55
4.977152,-926,-1852000,-26214400,-229677,-13816,3277,4203,54
4.977408,-906,-1812000,-26214400,10937,-13679,3277,4183,54
4.977664,-914,-1828000,-26214400,-43748,-13714,3277,4191,54
4.977920,-854,-1708000,-26214400,634346,-13324,3277,4131,53
4.978176,-915,-1830000,-26214400,-21874,-13704,3277,4192,54
4.978432,-959,-1918000,-26214400,-481228,-13971,3277,4236,55
4.978688,-920,-1840000,-26214400,-43748,-13720,3277,4197,54
4.978944,-920,-1840000,-26214400,-65622,-13730,3277,4197,54
4.979200,-899,-1798000,-26214400,218740,-13571,3277,4176,54
4.979456,-896,-1792000,-26214400,196866,-13579,3277,4173,54
4.979712,-957,-1914000,-26214400,-503102,-13980,3277,4234,55
4.979968,-899,-1798000,-26214400,164055,-13598,3277,4176,54
4.980224,-892,-1784000,-26214400,284362,-13532,3277,4169,53
4.980480,-935,-1870000,-26214400,-196866,-13809,3277,4212,54
4.980736,-958,-1916000,-26214400,-426543,-13944,3277,4235,55
4.980992,-901,-1802000,-26214400,185929,-13589,3277,4178,54
4.981248,-916,-1832000,-26214400,0,-13695,3277,4193,54
4.981504,-922,-1844000,-26214400,-98433,-13748,3277,4199,54
4.981760,-880,-1760000,-26214400,317173,-13505,3277,4157,53
4.982016,-915,-1830000,-26214400,-76559,-13731,3277,4192,54
4.982272,-965,-1930000,-26214400,-623409,-14047,3277,4242,55
4.982528,-919,-1838000,-26214400,-142181,-13767,3277,4196,54
4.982784,-919,-1838000,-26214400,-109370,-13751,3277,4196,54
4.983040,-908,-1816000,-26214400,65622,-13655,3277,4185,54
4.983296,-920,-1840000,-26214400,-43748,-13720,3277,4197,54
4.983552,-881,-1762000,-26214400,371858,-13479,3277,4158,53
4.983808,-933,-1866000,-26214400,-240614,-13829,3277,4210,55
4.984064,-940,-1880000,-26214400,-339047,-13884,3277,4217,55
4.984320,-924,-1848000,-26214400,-21874,-13713,3277,4201,54
4.984576,-908,-1816000,-26214400,131244,-13623,3277,4185,54
4.984832,-900,-1800000,-26214400,164055,-13599,3277,4177,54
4.985088,-857,-1714000,-26214400,612472,-13338,3277,4134,53
4.985344,-940,-1880000,-26214400,-229677,-13830,3277,4217,55
4.985600,-848,-1696000,-26214400,754653,-13260,3277,4125,52
4.985856,-972,-1944000,-26214400,-656220,-14070,3277,4249,55
4.986112,-869,-1738000,-26214400,524976,-13392,3277,4146,53
4.986368,-862,-1724000,-26214400,546850,-13375,3277,4139,53
4.986624,-933,-1866000,-26214400,-196866,-13807,3277,4210,54
4.986880,-886,-1772000,-26214400,328110,-13505,3277,4163,53
4.987136,-895,-1790000,-26214400,196866,-13578,3277,4172,54
4.987392,-876,-1752000,-26214400,349984,-13485,3277,4153,53
4.987648,-899,-1798000,-26214400,120307,-13619,3277,4176,54
4.987904,-977,-1954000,-26214400,-689031,-14091,3277,4254,56
4.988160,-863,-1726000,-26214400,514039,-13392,3277,4140,53
4.988416,-860,-1720000,-26214400,492165,-13400,3277,4137,53
4.988672,-875,-1750000,-26214400,317173,-13500,3277,4152,53
4.988928,-878,-1756000,-26214400,273425,-13524,3277,4155,53
4.989184,-942,-1884000,-26214400,-393732,-13912,3277,4219,55
4.989440,-919,-1838000,-26214400,-43748,-13719,3277,4196,54
4.989696,-919,-1838000,-26214400,-32811,-13713,3277,4196,54
4.989952,-893,-1786000,-26214400,153118,-13597,3277,4170,54
4.990208,-871,-1742000,-26214400,437480,-13437,3277,4148,53
4.990464,-982,-1964000,-26214400,-864023,-14181,3277,4259,56
4.990720,-941,-1882000,-26214400,-382795,-13906,3277,4218,55
4.990976,-867,-1734000,-26214400,481228,-13412,3277,4144,53
4.991232,-910,-1820000,-26214400,-43748,-13710,3277,4187,54
4.991488,-904,-1808000,-26214400,54685,-13656,3277,4181,54
4.991744,-935,-1870000,-26214400,-284362,-13852,3277,4212,55
4.992000,-925,-1850000,-26214400,-229677,-13815,3277,4202,54
4.992256,-957,-1914000,-26214400,-601535,-14028,3277,4234,55
4.992512,-907,-1814000,-26214400,-32811,-13702,3277,4184,54
4.992768,-882,-1764000,-26214400,306236,-13512,3277,4159,53
4.993024,-950,-1900000,-26214400,-481228,-13963,3277,4227,55
4.993280,-921,-1842000,-26214400,-142181,-13769,3277,4198,54
4.993536,-911,-1822000,-26214400,-32811,-13706,3277,4188,54
4.993792,-871,-1742000,-26214400,415606,-13448,3277,4148,53
4.994048,-968,-1936000,-26214400,-678094,-14076,3277,4245,55
4.994304,-954,-1908000,-26214400,-503102,-13977,3277,4231,55
4.994560,-907,-1814000,-26214400,98433,-13638,3277,4184,54
4.994816,-953,-1906000,-26214400,-426543,-13939,3277,4230,55
4.995072,-925,-1850000,-26214400,-76559,-13741,3277,4202,54
4.995328,-890,-1780000,-26214400,371858,-13488,3277,4167,53
4.995584,-848,-1696000,-26214400,743716,-13265,3277,4125,52
4.995840,-949,-1898000,-26214400,-339047,-13892,3277,4226,55
4.996096,-923,-1846000,-26214400,-21874,-13712,3277,4200,54
4.996352,-939,-1878000,-26214400,-218740,-13824,3277,4216,54
4.996608,-901,-1802000,-26214400,153118,-13605,3277,4178,54
4.996864,-990,-1980000,-26214400,-809338,-14162,3277,4267,56
4.997120,-914,-1828000,-26214400,76559,-13655,3277,4191,54
4.997376,-911,-1822000,-26214400,174992,-13604,3277,4188,54
4.997632,-923,-1846000,-26214400,10937,-13696,3277,4200,54
4.997888,-950,-1900000,-26214400,-371858,-13909,3277,4227,55
4.998144,-942,-1884000,-26214400,-262488,-13848,3277,4219,55
4.998400,-892,-1784000,-26214400,328110,-13511,3277,4169,53
4.998656,-905,-1810000,-26214400,153118,-13609,3277,4182,54
4.998912,-890,-1780000,-26214400,306236,-13520,3277,4167,53
4.999168,-884,-1768000,-26214400,382795,-13476,3277,4161,53
4.999424,-940,-1880000,-26214400,-262488,-13846,3277,4217,55
4.999680,-969,-1938000,-26214400,-568724,-14024,3277,4246,55
4.999936,-949,-1898000,-26214400,-349984,-13898,3277,4226,55
5.000192,-926,-1852000,-26214400,-32811,-13720,3277,4203,54
5.000448,-969,-1938000,-26214400,-481228,-13981,3277,4246,55
5.000704,-886,-1772000,-26214400,459354,-13441,3277,4163,53
5.000960,-940,-1880000,-26214400,-196866,-13814,3277,4217,54
5.001216,-898,-1796000,-26214400,284362,-13538,3277,4175,53
5.001472,-875,-1750000,-26214400,514039,-13403,3277,4152,53
5.001728,-923,-1846000,-26214400,-32811,-13717,3277,4200,54
5.001984,-915,-1830000,-26214400,43748,-13672,3277,4192,54
5.002240,-905,-1810000,-26214400,153118,-13609,3277,4182,54
5.002496,-917,-1834000,-26214400,-43748,-13717,3277,4194,54
5.002752,-914,-1828000,-26214400,-32811,-13709,3277,4191,54
5.003008,-883,-1766000,-26214400,306236,-13513,3277,4160,53
5.003264,-895,-1790000,-26214400,174992,-13589,3277,4172,54
5.003520,-946,-1892000,-26214400,-349984,-13895,3277,4223,55
5.003776,-893,-1786000,-26214400,229677,-13560,3277,4170,53
5.004032,-921,-1842000,-26214400,-98433,-13747,3277,4198,54
5.004288,-869,-1738000,-26214400,568724,-13371,3277,4146,53
5.004544,-946,-1892000,-26214400,-273425,-13857,3277,4223,55
5.004800,-926,-1852000,-26214400,-54685,-13731,3277,4203,54
5.005056,-921,-1842000,-26214400,-76559,-13737,3277,4198,54
5.005312,-934,-1868000,-26214400,-174992,-13798,3277,4211,54
5.005568,-869,-1738000,-26214400,568724,-13371,3277,4146,53
5.005824,-932,-1864000,-26214400,-196866,-13806,3277,4209,54
5.006080,-886,-1772000,-26214400,306236,-13516,3277,4163,53
5.006336,-988,-1976000,-26214400,-831212,-14171,3277,4265,56
5.006592,-902,-1804000,-26214400,87496,-13638,3277,4179,54
5.006848,-931,-1862000,-26214400,-240614,-13827,3277,4208,55
5.007104,-920,-1840000,-26214400,-54685,-13725,3277,4197,54
5.007360,-862,-1724000,-26214400,568724,-13364,3277,4139,53
5.007616,-922,-1844000,-26214400,-109370,-13754,3277,4199,54
5.007872,-947,-1894000,-26214400,-371858,-13906,3277,4224,55
5.008128,-972,-1944000,-26214400,-546850,-14016,3277,4249,55
5.008384,-922,-1844000,-26214400,-32811,-13716,3277,4199,54
5.008640,-874,-1748000,-26214400,437480,-13440,3277,4151,53
5.008896,-961,-1922000,-26214400,-524976,-13995,3277,4238,55
5.009152,-937,-1874000,-26214400,-185929,-13806,3277,4214,54
5.009408,-928,-1856000,-26214400,-120307,-13765,3277,4205,54
5.009664,-945,-1890000,-26214400,-218740,-13830,3277,4222,55
5.009920,-876,-1752000,-26214400,546850,-13388,3277,4153,53
5.010176,-967,-1934000,-26214400,-481228,-13979,3277,4244,55
5.010432,-886,-1772000,-26214400,382795,-13478,3277,4163,53
5.010688,-962,-1924000,-26214400,-470291,-13969,3277,4239,55
5.010944,-940,-1880000,-26214400,-317173,-13873,3277,4217,55
5.011200,-952,-1904000,-26214400,-448417,-13949,3277,4229,55
5.011456,-897,-1794000,-26214400,196866,-13580,3277,4174,54
5.011712,-910,-1820000,-26214400,76559,-13651,3277,4187,54
5.011968,-945,-1890000,-26214400,-306236,-13872,3277,4222,55
5.012224,-873,-1746000,-26214400,492165,-13412,3277,4150,53
5.012480,-955,-1910000,-26214400,-448417,-13952,3277,4232,55
5.012736,-911,-1822000,-26214400,120307,-13631,3277,4188,54
5.012992,-926,-1852000,-26214400,-76559,-13742,3277,4203,54
5.013248,-938,-1876000,-26214400,-240614,-13834,3277,4215,55
5.013504,-908,-1816000,-26214400,65622,-13655,3277,4185,54
5.013760,-910,-1820000,-26214400,21874,-13678,3277,4187,54
5.014016,-969,-1938000,-26214400,-667157,-14072,3277,4246,55
5.014272,-949,-1898000,-26214400,-415606,-13930,3277,4226,55
5.014528,-923,-1846000,-26214400,-98433,-13749,3277,4200,54
5.014784,-903,-1806000,-26214400,207803,-13580,3277,4180,54
5.015040,-887,-1774000,-26214400,306236,-13517,3277,4164,53
5.015296,-966,-1932000,-26214400,-568724,-14021,3277,4243,55
5.015552,-925,-1850000,-26214400,-54685,-13730,3277,4202,54
5.015808,-921,-1842000,-26214400,-21874,-13710,3277,4198,54
5.016064,-892,-1784000,-26214400,262488,-13543,3277,4169,53
5.016320,-871,-1742000,-26214400,415606,-13448,3277,4148,53
5.016576,-911,-1822000,-26214400,-54685,-13716,3277,4188,54
5.016832,-929,-1858000,-26214400,-218740,-13814,3277,4206,54
5.017088,-945,-1890000,-26214400,-284362,-13862,3277,4222,55
5.017344,-920,-1840000,-26214400,-21874,-13709,3277,4197,54
5.017600,-967,-1934000,-26214400,-514039,-13995,3277,4244,55
5.017856,-931,-1862000,-26214400,-87496,-13752,3277,4208,54
5.018112,-884,-1768000,-26214400,503102,-13418,3277,4161,53
5.018368,-937,-1874000,-26214400,-207803,-13817,3277,4214,54
5.018624,-945,-1890000,-26214400,-262488,-13851,3277,4222,55
5.018880,-897,-1794000,-26214400,196866,-13580,3277,4174,54
5.019136,-854,-1708000,-26214400,721842,-13282,3277,4131,52
5.019392,-895,-1790000,-26214400,196866,-13578,3277,4172,54
5.019648,-900,-1800000,-26214400,164055,-13599,3277,4177,54
5.019904,-932,-1864000,-26214400,-174992,-13796,3277,4209,54
5.020160,-892,-1784000,-26214400,284362,-13532,3277,4169,53
5.020416,-943,-1886000,-26214400,-262488,-13849,3277,4220,55
5.020672,-911,-1822000,-26214400,54685,-13663,3277,4188,54
5.020928,-893,-1786000,-26214400,218740,-13565,3277,4170,53
5.021184,-852,-1704000,-26214400,667157,-13306,3277,4129,52
5.021440,-929,-1858000,-26214400,-142181,-13777,3277,4206,54
5.021696,-857,-1714000,-26214400,699968,-13295,3277,4134,52
5.021952,-911,-1822000,-26214400,43748,-13668,3277,4188,54
5.022208,-935,-1870000,-26214400,-153118,-13788,3277,4212,54
5.022464,-959,-1918000,-26214400,-470291,-13966,3277,4236,55
5.022720,-977,-1954000,-26214400,-710905,-14101,3277,4254,56
5.022976,-990,-1980000,-26214400,-809338,-14162,3277,4267,56
5.023232,-904,-1808000,-26214400,120307,-13624,3277,4181,54
5.023488,-929,-1858000,-26214400,-153118,-13782,3277,4206,54
5.023744,-909,-1818000,-26214400,-21874,-13698,3277,4186,54
5.024000,-932,-1864000,-26214400,-262488,-13838,3277,4209,55
5.024256,-949,-1898000,-26214400,-371858,-13908,3277,4226,55
5.024512,-921,-1842000,-26214400,-54685,-13726,3277,4198,54
5.024768,-923,-1846000,-26214400,-65622,-13733,3277,4200,54
5.025024,-962,-1924000,-26214400,-524976,-13996,3277,4239,55
5.025280,-911,-1822000,-26214400,120307,-13631,3277,4188,54
5.025536,-919,-1838000,-26214400,-10937,-13703,3277,4196,54
5.025792,-893,-1786000,-26214400,229677,-13560,3277,4170,53
5.026048,-893,-1786000,-26214400,295299,-13528,3277,4170,53
5.026304,-935,-1870000,-26214400,-164055,-13793,3277,4212,54
5.026560,-863,-1726000,-26214400,601535,-13349,3277,4140,53
5.026816,-949,-1898000,-26214400,-339047,-13892,3277,4226,55
5.027072,-897,-1794000,-26214400,251551,-13553,3277,4174,53
5.027328,-893,-1786000,-26214400,284362,-13533,3277,4170,53
5.027584,-944,-1888000,-26214400,-229677,-13834,3277,4221,55
5.027840,-913,-1826000,-26214400,76559,-13654,3277,4190,54
5.028096,-986,-1972000,-26214400,-710905,-14110,3277,4263,56
5.028352,-852,-1704000,-26214400,776527,-13253,3277,4129,52
5.028608,-906,-1812000,-26214400,153118,-13610,3277,4183,54
5.028864,-836,-1672000,-26214400,874960,-13189,3277,4113,52
5.029120,-906,-1812000,-26214400,98433,-13637,3277,4183,54
5.029376,-861,-1722000,-26214400,579661,-13358,3277,4138,53
5.029632,-920,-1840000,-26214400,-120307,-13757,3277,4197,54
5.029888,-884,-1768000,-26214400,306236,-13514,3277,4161,53
5.030144,-928,-1856000,-26214400,-196866,-13802,3277,4205,54
5.030400,-972,-1944000,-26214400,-634346,-14059,3277,4249,55
5.030656,-928,-1856000,-26214400,-131244,-13770,3277,4205,54
5.030912,-831,-1662000,-26214400,885897,-13179,3277,4108,52
5.031168,-895,-1790000,-26214400,153118,-13599,3277,4172,54
5.031424,-892,-1784000,-26214400,218740,-13564,3277,4169,53
5.031680,-915,-1830000,-26214400,10937,-13688,3277,4192,54
5.031936,-876,-1752000,-26214400,470291,-13426,3277,4153,53
5.032192,-936,-1872000,-26214400,-218740,-13821,3277,4213,54
5.032448,-896,-1792000,-26214400,229677,-13563,3277,4173,53
5.032704,-917,-1834000,-26214400,-43748,-13717,3277,4194,54
5.032960,-919,-1838000,-26214400,-43748,-13719,3277,4196,54
5.033216,-841,-1682000,-26214400,831212,-13215,3277,4118,52
5.033472,-931,-1862000,-26214400,-142181,-13779,3277,4208,54
5.033728,-905,-1810000,-26214400,131244,-13620,3277,4182,54
5.033984,-874,-1748000,-26214400,415606,-13451,3277,4151,53
5.034240,-951,-1902000,-26214400,-415606,-13932,3277,4228,55
5.034496,-847,-1694000,-26214400,787464,-13243,3277,4124,52
5.034752,-955,-1910000,-26214400,-459354,-13957,3277,4232,55
5.035008,-862,-1724000,-26214400,579661,-13359,3277,4139,53
5.035264,-928,-1856000,-26214400,-229677,-13818,3277,4205,54
5.035520,-859,-1718000,-26214400,568724,-13361,3277,4136,53
5.035776,-868,-1736000,-26214400,459354,-13423,3277,4145,53
5.036032,-922,-1844000,-26214400,-174992,-13786,3277,4199,54
5.036288,-948,-1896000,-26214400,-360921,-13902,3277,4225,55
5.036544,-957,-1914000,-26214400,-481228,-13970,3277,4234,55
5.036800,-903,-1806000,-26214400,98433,-13634,3277,4180,54
5.037056,-972,-1944000,-26214400,-667157,-14075,3277,4249,55
5.037312,-897,-1794000,-26214400,142181,-13607,3277,4174,54
5.037568,-838,-1676000,-26214400,754653,-13250,3277,4115,52
5.037824,-891,-1782000,-26214400,153118,-13595,3277,4168,54
5.038080,-969,-1938000,-26214400,-689031,-14083,3277,4246,56
5.038336,-900,-1800000,-26214400,109370,-13626,3277,4177,54
5.038592,-868,-1736000,-26214400,503102,-13402,3277,4145,53
5.038848,-874,-1748000,-26214400,481228,-13419,3277,4151,53
5.039104,-840,-1680000,-26214400,809338,-13225,3277,4117,52
5.039360,-899,-1798000,-26214400,65622,-13646,3277,4176,54
5.039616,-869,-1738000,-26214400,393732,-13456,3277,4146,53
5.039872,-965,-1930000,-26214400,-678094,-14073,3277,4242,55
5.040128,-861,-1722000,-26214400,470291,-13411,3277,4138,53
5.040384,-954,-1908000,-26214400,-514039,-13983,3277,4231,55
5.040640,-941,-1882000,-26214400,-360921,-13895,3277,4218,55
5.040896,-920,-1840000,-26214400,-65622,-13730,3277,4197,54
5.041152,-868,-1736000,-26214400,535913,-13386,3277,4145,53
5.041408,-923,-1846000,-26214400,-32811,-13717,3277,4200,54
5.041664,-920,-1840000,-26214400,-21874,-13709,3277,4197,54
5.041920,-893,-1786000,-26214400,262488,-13544,3277,4170,53
5.042176,-937,-1874000,-26214400,-273425,-13849,3277,4214,55
5.042432,-892,-1784000,-26214400,240614,-13554,3277,4169,53
5.042688,-907,-1814000,-26214400,76559,-13648,3277,4184,54
5.042944,-918,-1836000,-26214400,-43748,-13718,3277,4195,54
5.043200,-912,-1824000,-26214400,109370,-13637,3277,4189,54
5.043456,-947,-1894000,-26214400,-328110,-13885,3277,4224,55
5.043712,-895,-1790000,-26214400,218740,-13567,3277,4172,53
5.043968,-919,-1838000,-26214400,-76559,-13735,3277,4196,54
5.044224,-909,-1818000,-26214400,-21874,-13698,3277,4186,54
5.044480,-882,-1764000,-26214400,306236,-13512,3277,4159,53
5.044736,-970,-1940000,-26214400,-645283,-14062,3277,4247,55
5.044992,-882,-1764000,-26214400,284362,-13522,3277,4159,53
5.045248,-895,-1790000,-26214400,185929,-13583,3277,4172,54
5.045504,-920,-1840000,-26214400,-32811,-13714,3277,4197,54
5.045760,-921,-1842000,-26214400,-32811,-13715,3277,4198,54
5.046016,-880,-1760000,-26214400,393732,-13467,3277,4157,53
5.046272,-973,-1946000,-26214400,-601535,-14044,3277,4250,55
5.046528,-901,-1802000,-26214400,142181,-13610,3277,4178,54
5.046784,-905,-1810000,-26214400,43748,-13662,3277,4182,54
5.047040,-971,-1942000,-26214400,-645283,-14063,3277,4248,55
5.047296,-892,-1784000,-26214400,273425,-13538,3277,4169,53
5.047552,-895,-1790000,-26214400,295299,-13530,3277,4172,53
5.047808,-886,-1772000,-26214400,371858,-13484,3277,4163,53
