# pid_debug_capture v1
# port: /dev/tty.usbserial-210
# alias: X
# duration_s: 8.0
# set_pid: 2000 25 350000
# move_rotations: 2.0
# move_time_s: 2.0
# move_delay_s: 1.0
# capture_started: 2026-07-07 21:21:59
# move_sent_at_s: 1.007457
# n_samples: 1918
# timeouts: 0
t_s,error,p_term,i_term,d_term,output
0.925179,54,108000,-6834000,371858,-3103
0.929444,-28,-56000,-6851525,-349984,-3544
0.933525,15,30000,-6852600,120307,-3273
0.937644,-36,-72000,-6850725,-470291,-3610
0.941736,27,54000,-6876550,328110,-3171
0.945846,-11,-22000,-6890225,-109370,-3429
0.949964,9,18000,-6901625,109370,-3308
0.954098,-10,-20000,-6892775,-142181,-3445
0.958248,31,62000,-6894125,317173,-3181
0.962472,-2,-4000,-6891350,0,-3367
0.966618,14,28000,-6885150,120307,-3289
0.970787,-49,-98000,-6907150,-317173,-3575
0.974990,-3,-6000,-6904075,-142181,-3443
0.979139,0,0,-6905625,21874,-3361
0.983226,13,26000,-6929375,164055,-3291
0.987308,18,36000,-6939275,218740,-3264
0.991487,25,50000,-6947550,415606,-3165
0.995644,-43,-86000,-6960975,-437480,-3655
0.999698,2,4000,-6948625,-54685,-3418
1.003753,20,40000,-6942575,273425,-3237
1.011698,723,1446000,-6054300,2799872,-883
1.015843,2305,4610000,-1453650,5052894,4008
1.019929,2876,5752000,7695450,-874960,6139
1.024044,1612,3224000,15370375,-4177934,7039
1.028298,-333,-666000,17850700,-5490374,5710
1.032489,-963,-1926000,15011000,-284362,6250
1.036689,-429,-858000,12110550,2570195,6749
1.040913,650,1300000,12500650,2307707,7865
1.045081,-190,-380000,13193600,-2001471,5279
1.049186,224,448000,14186625,-2012408,6163
1.053308,186,372000,13716225,2657691,8177
1.057463,102,204000,13226000,2449888,7754
1.061644,153,306000,14087150,-1399936,6344
1.065841,-164,-328000,13330700,2088967,7369
1.069958,-349,-698000,13562250,-2526447,5048
1.074095,-181,-362000,12709550,-1137448,5474
1.078347,389,778000,12416125,2362392,7596
1.082598,67,134000,13801575,-2110841,5774
1.086827,490,980000,13806525,2603006,8491
1.090943,-431,-862000,13826700,-1181196,5754
1.095141,-264,-528000,13648975,-842149,5996
1.099320,434,868000,14344950,1137448,7984
1.103509,-667,-1334000,14269000,-3488903,4612
1.107718,-100,-200000,13745800,-1028078,6112
1.111988,59,118000,12541125,3817013,8045
1.116178,127,254000,11978775,2942053,7410
1.120526,417,834000,13460500,-689031,6643
1.124802,196,392000,13467025,3270163,8364
1.129052,-197,-394000,14550275,-3029549,5433
1.133395,-144,-288000,14409550,-1640550,6094
1.137632,122,244000,14456975,174992,7264
1.141990,-495,-990000,14503525,-2963927,5151
1.146216,34,68000,13459600,470291,6835
1.150437,-315,-630000,12513025,1542117,6555
1.154585,-163,-326000,12195625,393732,5988
1.158711,498,996000,13379925,-218740,6913
1.162791,-351,-702000,13789550,-2209274,5312
1.166997,123,246000,14771375,-2209274,6254
1.171139,45,90000,14239825,699968,7339
1.175344,-14,-28000,13618650,1224944,7234
1.179499,-100,-200000,14018400,-2132715,5706
1.183680,160,320000,13122025,3937320,8486
1.187870,-271,-542000,13675125,-2318644,5281
1.191995,-205,-410000,13362225,-2220211,5240
1.196170,235,470000,13215725,1268692,7302
1.200271,-104,-208000,13825625,-1159322,6083
1.204367,408,816000,13528175,2471762,8211
1.208467,-347,-694000,13600300,-1159322,5736
1.212669,-152,-304000,13871450,-1378062,5952
1.216750,431,862000,14795675,590598,7934
1.220780,-497,-994000,14996375,-2898305,5422
1.224863,-3,-6000,14493200,-349984,6903
1.229049,-178,-356000,13157550,3215478,7821
1.233303,-202,-404000,12359575,1279629,6463
1.237416,448,896000,13229200,415606,7100
