# pid_algorithm_sim v1
# alg: old
# set_pid: 2000 5 175000
# noise: 33, tau_max: 0.4, inertia: 5.4e-06, coulomb: 0.022, static: 0.13, viscous: 0.0009, load: 0, seed: 4
# move_sent_at_s: 1.000000
t_s,error,p_term,i_term,d_term,output,desired,actual,voltage
1.565824,4,8000,13610600,-120296,6590,1804205,1804201,25
1.565952,9,18000,13610925,-98424,6606,1804639,1804630,25
1.566080,-5,-10000,13611430,-191380,6547,1805073,1805078,25
1.566208,50,100000,13611655,120296,6753,1805507,1805457,26
1.566336,23,46000,13611755,-21872,6658,1805941,1805918,26
1.566464,46,92000,13612100,109360,6744,1806376,1806330,26
1.566592,7,14000,13611580,-87488,6610,1806810,1806803,25
1.566720,-3,-6000,13611920,-147636,6571,1807244,1807247,25
1.566848,38,76000,13612075,87488,6726,1807678,1807640,26
1.566976,54,108000,13612175,180444,6787,1808112,1808058,26
1.567104,47,94000,13612275,142168,6761,1808547,1808500,26
1.567232,-33,-66000,13611950,-295272,6470,1808981,1809014,25
1.567360,8,16000,13612285,-71084,6619,1809415,1809407,25
1.567488,23,46000,13611965,27340,6682,1809849,1809826,26
1.567616,44,88000,13612595,125764,6751,1810283,1810239,26
1.567744,32,64000,13612610,60148,6707,1810717,1810685,26
1.567872,54,108000,13613030,174976,6785,1811152,1811098,26
1.568000,4,8000,13612805,-92956,6605,1811586,1811582,25
1.568128,14,28000,13612840,-38276,6641,1812020,1812006,25
1.568256,-17,-34000,13612450,-196848,6533,1812454,1812471,25
1.568384,0,0,13612445,-98424,6598,1812888,1812888,25
1.568512,-1,-2000,13612385,-103892,6594,1813323,1813324,25
1.568640,-1,-2000,13613115,-125764,6584,1813757,1813758,25
1.568768,13,26000,13612955,-38276,6640,1814191,1814178,25
1.568896,71,142000,13613200,289804,6857,1814625,1814554,26
1.569024,-21,-42000,13613890,-251528,6504,1815059,1815080,25
1.569152,35,70000,13614120,65616,6713,1815494,1815459,26
1.569280,80,160000,13614755,300740,6872,1815928,1815848,26
1.569408,38,76000,13615155,60148,6714,1816362,1816324,26
1.569536,-45,-90000,13614615,-377292,6419,1816796,1816841,25
1.569664,-25,-50000,13614995,-273400,6490,1817230,1817255,25
1.569792,-51,-102000,13614660,-404632,6400,1817664,1817715,25
1.569920,-39,-78000,13614415,-322612,6452,1818099,1818138,25
1.570048,10,20000,13614175,-32808,6641,1818533,1818523,25
1.570176,-23,-46000,13613615,-202316,6526,1818967,1818990,25
1.570304,-9,-18000,13613685,-125764,6577,1819401,1819410,25
1.570432,-73,-146000,13612840,-459312,6351,1819835,1819908,24
1.570560,-32,-64000,13612955,-235124,6500,1820270,1820302,25
1.570688,26,52000,13612750,92956,6717,1820704,1820678,26
1.570816,32,64000,13612675,120296,6736,1821138,1821106,26
1.570944,-28,-56000,13612150,-207784,6517,1821572,1821600,25
1.571072,-40,-80000,13611875,-267932,6476,1822006,1822046,25
1.571200,-60,-120000,13611060,-355420,6413,1822440,1822500,25
1.571328,7,14000,13610815,21872,6663,1822875,1822868,26
1.571456,-29,-58000,13609730,-153104,6542,1823309,1823338,25
1.571584,-62,-124000,13609395,-344484,6416,1823743,1823805,25
1.571712,-65,-130000,13608410,-339016,6415,1824177,1824242,25
1.571840,1,2000,13608385,21872,6656,1824611,1824610,26
1.571968,-47,-94000,13607725,-240592,6481,1825046,1825093,25
1.572096,-26,-52000,13607470,-131232,6554,1825480,1825506,25
1.572224,28,56000,13607405,158572,6749,1825914,1825886,26
1.572352,-14,-28000,13607130,-76552,6593,1826348,1826362,25
1.572480,-2,-4000,13607560,-32808,6626,1826782,1826784,25
1.572608,54,108000,13607875,267932,6828,1827217,1827163,26
1.572736,86,172000,13608295,426504,6936,1827651,1827565,27
1.572864,-1,-2000,13608770,-82020,6603,1828085,1828086,25
1.572992,57,114000,13609500,218720,6807,1828519,1828462,26
1.573120,48,96000,13609925,153104,6767,1828953,1828905,26
1.573248,-4,-8000,13610110,-147636,6569,1829387,1829391,25
1.573376,-25,-50000,13609440,-240592,6503,1829822,1829847,25
1.573504,-25,-50000,13609660,-246060,6500,1830256,1830281,25
1.573632,27,54000,13609835,43744,6693,1830690,1830663,26
1.573760,-52,-104000,13609765,-399164,6399,1831124,1831176,24
1.573888,-40,-80000,13609535,-322612,6448,1831558,1831598,25
1.574016,-64,-128000,13609275,-448376,6363,1831993,1832057,24
1.574144,-16,-32000,13609405,-180444,6541,1832427,1832443,25
1.574272,4,8000,13609290,-60148,6619,1832861,1832857,25
1.574400,-41,-82000,13609145,-311676,6452,1833295,1833336,25
1.574528,-34,-68000,13608730,-262464,6483,1833729,1833763,25
1.574656,-31,-62000,13607985,-224188,6504,1834164,1834195,25
1.574784,-56,-112000,13607670,-355420,6416,1834598,1834654,25
1.574912,2,4000,13607670,-27340,6632,1835032,1835030,25
1.575040,7,14000,13607735,-5468,6648,1835466,1835459,25
1.575168,22,44000,13608490,54680,6692,1835900,1835878,26
1.575296,-14,-28000,13608935,-164040,6551,1836334,1836348,25
1.575424,-46,-92000,13609170,-355420,6426,1836769,1836815,25
1.575552,-8,-16000,13609180,-142168,6567,1837203,1837211,25
1.575680,22,44000,13609640,10936,6672,1837637,1837615,26
1.575808,43,86000,13609780,125764,6748,1838071,1838028,26
1.575936,-28,-56000,13610145,-278868,6482,1838505,1838533,25
1.576064,8,16000,13610290,-82020,6613,1838940,1838932,25
1.576192,29,58000,13610205,43744,6695,1839374,1839345,26
1.576320,36,72000,13610265,82020,6720,1839808,1839772,26
1.576448,-33,-66000,13610225,-300740,6466,1840242,1840275,25
1.576576,-5,-10000,13610465,-142168,6571,1840676,1840681,25
1.576704,50,100000,13611035,153104,6769,1841110,1841060,26
1.576832,-27,-54000,13610780,-262464,6491,1841545,1841572,25
1.576960,-5,-10000,13610295,-114828,6584,1841979,1841984,25
1.577088,9,18000,13610090,-32808,6638,1842413,1842404,25
1.577216,14,28000,13610615,-21872,6648,1842847,1842833,25
1.577344,25,50000,13611150,27340,6683,1843281,1843256,26
1.577472,5,10000,13611130,-87488,6608,1843716,1843711,25
1.577600,-47,-94000,13610735,-366356,6421,1844150,1844197,25
1.577728,-13,-26000,13610370,-158572,6555,1844584,1844597,25
1.577856,41,82000,13610525,136700,6752,1845018,1844977,26
1.577984,-34,-68000,13609780,-256996,6486,1845452,1845486,25
1.578112,39,78000,13609465,158572,6760,1845887,1845848,26
1.578240,-6,-12000,13609125,-82020,6599,1846321,1846327,25
1.578368,-87,-174000,13608425,-519460,6306,1846755,1846842,24
1.578496,23,46000,13608730,82020,6707,1847189,1847166,26
1.578624,-11,-22000,13608775,-120296,6575,1847623,1847634,25
1.578752,11,22000,13608870,-5468,6653,1848057,1848046,25
1.578880,44,88000,13608855,180444,6776,1848492,1848448,26
1.579008,-3,-6000,13609230,-98424,6594,1848926,1848929,25
1.579136,24,48000,13609835,27340,6682,1849360,1849336,26
1.579264,-6,-12000,13609655,-136700,6572,1849794,1849800,25
1.579392,-39,-78000,13609520,-322612,6449,1850228,1850267,25
1.579520,-18,-36000,13609240,-196848,6531,1850663,1850681,25
1.579648,-20,-40000,13609155,-202316,6526,1851097,1851117,25
1.579776,-87,-174000,13608615,-557736,6287,1851531,1851618,24
1.579904,14,28000,13608595,10936,6663,1851965,1851951,26
1.580032,13,26000,13608690,-5468,6654,1852399,1852386,25
1.580160,-22,-44000,13608770,-202316,6524,1852833,1852855,25
1.580288,-30,-60000,13608725,-246060,6495,1853268,1853298,25
1.580416,-34,-68000,13608510,-262464,6483,1853702,1853736,25
1.580544,-34,-68000,13608545,-262464,6483,1854136,1854170,25
1.580672,-38,-76000,13608660,-289804,6466,1854570,1854608,25
1.580800,-29,-58000,13608620,-235124,6501,1855004,1855033,25
1.580928,8,16000,13608330,-16404,6644,1855439,1855431,25
1.581056,50,100000,13608410,213252,6797,1855873,1855823,26
1.581184,24,48000,13608330,71084,6702,1856307,1856283,26
1.581312,-7,-14000,13608165,-98424,6589,1856741,1856748,25
1.581440,56,112000,13608210,251528,6822,1857175,1857119,26
1.581568,-26,-52000,13608450,-218720,6512,1857610,1857636,25
1.581696,-23,-46000,13608470,-202316,6523,1858044,1858067,25
1.581824,14,28000,13608905,-10936,6653,1858478,1858464,25
1.581952,9,18000,13609185,-49212,6629,1858912,1858903,25
1.582080,10,20000,13609670,-60148,6625,1859346,1859336,25
1.582208,32,64000,13609995,60148,6706,1859780,1859748,26
1.582336,22,44000,13610415,-5468,6664,1860215,1860193,26
1.582464,44,88000,13610605,114828,6744,1860649,1860605,26
1.582592,35,70000,13610935,54680,6706,1861083,1861048,26
1.582720,-5,-10000,13611100,-169508,6558,1861517,1861522,25
1.582848,4,8000,13611795,-136700,6583,1861951,1861947,25
1.582976,-30,-60000,13611755,-317144,6462,1862386,1862416,25
1.583104,-3,-6000,13611685,-153104,6568,1862820,1862823,25
1.583232,-30,-60000,13611410,-295272,6472,1863254,1863284,25
1.583360,-16,-32000,13611375,-213252,6526,1863688,1863704,25
1.583488,10,20000,13611360,-60148,6626,1864122,1864112,25
1.583616,15,30000,13611295,-27340,6647,1864557,1864542,25
1.583744,-60,-120000,13611040,-437440,6373,1864991,1865051,24
1.583872,-37,-74000,13611325,-317144,6455,1865425,1865462,25
1.584000,6,12000,13611130,-65616,6619,1865859,1865853,25
1.584128,-4,-8000,13611110,-120296,6583,1866293,1866297,25
1.584256,29,58000,13611640,49212,6698,1866727,1866698,26
1.584384,-33,-66000,13611625,-295272,6469,1867162,1867195,25
1.584512,21,42000,13611880,5468,6669,1867596,1867575,26
1.584640,12,24000,13611415,-32808,6641,1868030,1868018,25
1.584768,31,62000,13612160,54680,6703,1868464,1868433,26
1.584896,34,68000,13612545,60148,6709,1868898,1868864,26
1.585024,32,64000,13612115,65616,6709,1869333,1869301,26
1.585152,-16,-32000,13611175,-169508,6547,1869767,1869783,25
1.585280,-44,-88000,13611285,-333548,6440,1870201,1870245,25
1.585408,4,8000,13610750,-49212,6625,1870635,1870631,25
1.585536,20,40000,13610565,49212,6689,1871069,1871049,26
1.585664,-2,-4000,13610305,-71084,6608,1871503,1871505,25
1.585792,-26,-52000,13609620,-191380,6526,1871938,1871964,25
1.585920,43,86000,13609620,191380,6780,1872372,1872329,26
1.586048,-46,-92000,13609325,-300740,6453,1872806,1872852,25
1.586176,-17,-34000,13609445,-142168,6559,1873240,1873257,25
1.586304,-5,-10000,13609760,-92956,6595,1873674,1873679,25
1.586432,-25,-50000,13609435,-191380,6527,1874109,1874134,25
1.586560,-12,-24000,13609365,-114828,6577,1874543,1874555,25
1.586688,-29,-58000,13608925,-202316,6517,1874977,1875006,25
1.586816,-32,-64000,13608985,-229656,6501,1875411,1875443,25
1.586944,11,22000,13608805,16404,6663,1875845,1875834,26
1.587072,1,2000,13608280,-27340,6632,1876280,1876279,25
1.587200,-7,-14000,13608400,-82020,6597,1876714,1876721,25
1.587328,-10,-20000,13607805,-82020,6594,1877148,1877158,25
1.587456,-39,-78000,13606880,-224188,6496,1877582,1877621,25
1.587584,-22,-44000,13605945,-103892,6571,1878016,1878038,25
1.587712,18,36000,13605500,125764,6722,1878450,1878432,26
1.587840,-15,-30000,13605155,-60148,6599,1878885,1878900,25
1.587968,-39,-78000,13604275,-180444,6516,1879319,1879358,25
1.588096,-17,-34000,13604070,-60148,6596,1879753,1879770,25
1.588224,-8,-16000,13603630,-10936,6629,1880187,1880195,25
1.588352,-35,-70000,13602940,-153104,6533,1880621,1880656,25
1.588480,-4,-8000,13602640,16404,6646,1881056,1881060,25
1.588608,8,16000,13603035,60148,6679,1881490,1881482,26
1.588736,-30,-60000,13602385,-147636,6540,1881924,1881954,25
1.588864,-8,-16000,13602515,-43744,6612,1882358,1882366,25
1.588992,55,110000,13602620,295272,6839,1882792,1882737,26
1.589120,40,80000,13602825,196848,6777,1883227,1883187,26
1.589248,38,76000,13603570,147636,6751,1883661,1883623,26
1.589376,24,48000,13603805,60148,6695,1884095,1884071,26
1.589504,28,56000,13604075,76552,6707,1884529,1884501,26
1.589632,34,68000,13604255,103892,6726,1884963,1884929,26
1.589760,-12,-24000,13604430,-158572,6553,1885397,1885409,25
1.589888,18,36000,13604075,27340,6673,1885832,1885814,26
1.590016,71,142000,13604720,300740,6859,1886266,1886195,26
1.590144,-32,-64000,13604055,-251528,6488,1886700,1886732,25
1.590272,-54,-108000,13603830,-371824,6408,1887134,1887188,25
1.590400,-36,-72000,13603565,-262464,6479,1887568,1887604,25
1.590528,10,20000,13603990,-21872,6641,1888003,1887993,25
1.590656,-14,-28000,13603770,-147636,6556,1888437,1888451,25
1.590784,16,32000,13603670,21872,6668,1888871,1888855,26
1.590912,-62,-124000,13603045,-399164,6386,1889305,1889367,24
1.591040,-45,-90000,13602370,-284336,6459,1889739,1889784,25
1.591168,-14,-28000,13602045,-109360,6574,1890173,1890187,25
1.591296,-55,-110000,13601420,-328080,6427,1890608,1890663,25
1.591424,10,20000,13601345,32808,6667,1891042,1891032,26
1.591552,-32,-64000,13601045,-202316,6511,1891476,1891508,25
1.591680,-1,-2000,13600450,-10936,6634,1891910,1891911,25
1.591808,-14,-28000,13600015,-76552,6589,1892344,1892358,25
1.591936,-31,-62000,13598960,-153104,6535,1892779,1892810,25
1.592064,-13,-26000,13598510,-49212,6603,1893213,1893226,25
1.592192,-59,-118000,13597765,-300740,6435,1893647,1893706,25
1.592320,-33,-66000,13596985,-142168,6537,1894081,1894114,25
1.592448,-41,-82000,13596830,-196848,6502,1894515,1894556,25
1.592576,-51,-102000,13596890,-267932,6458,1894950,1895001,25
1.592704,-2,-4000,13596290,16404,6644,1895384,1895386,25
1.592832,34,68000,13596155,207784,6773,1895818,1895784,26
1.592960,-6,-12000,13596160,-27340,6619,1896252,1896258,25
1.593088,13,26000,13596405,65616,6683,1896686,1896673,26
1.593216,-28,-56000,13596565,-180444,6523,1897120,1897148,25
1.593344,4,8000,13596675,-10936,6637,1897555,1897551,25
1.593472,12,24000,13596760,32808,6666,1897989,1897977,26
1.593600,-17,-34000,13597135,-147636,6550,1898423,1898440,25
1.593728,9,18000,13597505,-21872,6637,1898857,1898848,25
1.593856,23,46000,13597120,65616,6693,1899291,1899268,26
1.593984,6,12000,13596625,-16404,6636,1899726,1899720,25
1.594112,-25,-50000,13596765,-196848,6518,1900160,1900185,25
1.594240,30,60000,13597085,98424,6716,1900594,1900564,26
1.594368,2,4000,13597380,-76552,6603,1901028,1901026,25
1.594496,-26,-52000,13597005,-224188,6504,1901462,1901488,25
1.594624,-17,-34000,13596520,-153104,6547,1901896,1901913,25
1.594752,-49,-98000,13595965,-322612,6433,1902331,1902380,25
1.594880,-80,-160000,13595460,-486652,6322,1902765,1902845,24
1.595008,22,44000,13594795,98424,6707,1903199,1903177,26
1.595136,13,26000,13594030,65616,6682,1903633,1903620,26
1.595264,-19,-38000,13593515,-109360,6565,1904067,1904086,25
1.595392,-21,-42000,13592935,-114828,6560,1904502,1904523,25
1.595520,27,54000,13593095,136700,6730,1904936,1904909,26
1.595648,-17,-34000,13592700,-103892,6569,1905370,1905387,25
1.595776,-22,-44000,13592280,-131232,6551,1905804,1905826,25
1.595904,-28,-56000,13592590,-185912,6518,1906238,1906266,25
1.596032,19,38000,13592715,71084,6690,1906673,1906654,26
1.596160,2,4000,13592815,-32808,6623,1907107,1907105,25
1.596288,-28,-56000,13592750,-202316,6510,1907541,1907569,25
1.596416,18,36000,13592775,49212,6678,1907975,1907957,26
1.596544,20,40000,13592310,71084,6691,1908409,1908389,26
1.596672,-29,-58000,13592520,-213252,6504,1908843,1908872,25
1.596800,-4,-8000,13592500,-71084,6598,1909278,1909282,25
1.596928,34,68000,13592585,136700,6736,1909712,1909678,26
1.597056,27,54000,13592995,82020,6703,1910146,1910119,26
1.597184,59,118000,13593565,240592,6812,1910580,1910521,26
1.597312,-10,-20000,13593965,-164040,6547,1911014,1911024,25
1.597440,30,60000,13594835,32808,6683,1911449,1911419,26
1.597568,39,78000,13595510,71084,6711,1911883,1911844,26
1.597696,17,34000,13595990,-60148,6625,1912317,1912300,25
1.597824,-50,-100000,13595925,-426504,6381,1912751,1912801,24
1.597952,9,18000,13596430,-103892,6596,1913185,1913176,25
1.598080,18,36000,13596620,-49212,6632,1913620,1913602,25
1.598208,-66,-132000,13596730,-513992,6323,1914054,1914120,24
1.598336,1,2000,13596955,-136700,6573,1914488,1914487,25
1.598464,1,2000,13596700,-120296,6581,1914922,1914921,25
1.598592,5,10000,13596510,-87488,6601,1915356,1915351,25
1.598720,47,94000,13596805,147636,6757,1915790,1915743,26
1.598848,79,158000,13597530,306208,6866,1916225,1916146,26
1.598976,-9,-18000,13597320,-174976,6545,1916659,1916668,25
1.599104,-56,-112000,13596715,-410100,6384,1917093,1917149,24
1.599232,-26,-52000,13596575,-229656,6501,1917527,1917553,25
1.599360,7,14000,13596220,-32808,6629,1917961,1917954,25
1.599488,11,22000,13596040,-5468,6646,1918396,1918385,25
1.599616,7,14000,13595765,-16404,6637,1918830,1918823,25
1.599744,-32,-64000,13595620,-235124,6492,1919264,1919296,25
1.599872,-45,-90000,13594660,-278868,6457,1919698,1919743,25
1.600000,-66,-132000,13594150,-388228,6383,1920132,1920198,24
1.600128,-8,-16000,13594430,-76552,6592,1920566,1920574,25
1.600256,-8,-16000,13594540,-87488,6587,1921001,1921009,25
1.600384,30,60000,13595100,103892,6718,1921435,1921405,26
1.600512,-41,-82000,13595020,-300740,6451,1921869,1921910,25
1.600640,-31,-62000,13594975,-246060,6487,1922303,1922334,25
1.600768,37,74000,13595405,120296,6733,1922737,1922700,26
1.600896,57,114000,13595275,235124,6808,1923172,1923115,26
1.601024,-6,-12000,13595720,-136700,6565,1923606,1923612,25
1.601152,80,160000,13596075,339016,6882,1924040,1923960,26
1.601280,42,84000,13596575,114828,6736,1924474,1924432,26
1.601408,28,56000,13596790,38276,6685,1924908,1924880,26
1.601536,-7,-14000,13597125,-164040,6552,1925343,1925350,25
1.601664,-12,-24000,13597575,-207784,6526,1925777,1925789,25
1.601792,33,66000,13598070,38276,6690,1926211,1926178,26
1.601920,23,46000,13598305,-16404,6654,1926645,1926622,25
1.602048,-11,-22000,13598490,-207784,6527,1927079,1927090,25
1.602176,-5,-10000,13599505,-196848,6539,1927513,1927518,25
1.602304,-58,-116000,13599705,-492120,6343,1927948,1928006,24
1.602432,68,136000,13600140,207784,6808,1928382,1928314,26
1.602560,-21,-42000,13600175,-284336,6481,1928816,1928837,25
1.602688,16,32000,13600600,-82020,6616,1929250,1929234,25
1.602816,-35,-70000,13600245,-349952,6435,1929684,1929719,25
1.602944,-12,-24000,13600265,-207784,6527,1930119,1930131,25
1.603072,-22,-44000,13600190,-251528,6496,1930553,1930575,25
1.603200,-18,-36000,13600350,-229656,6511,1930987,1931005,25
1.603328,-28,-56000,13600315,-278868,6477,1931421,1931449,25
1.603456,-30,-60000,13599660,-262464,6483,1931855,1931885,25
1.603584,-5,-10000,13599625,-125764,6574,1932289,1932294,25
1.603712,6,12000,13599650,-60148,6616,1932724,1932718,25
1.603840,76,152000,13599770,328080,6874,1933158,1933082,26
1.603968,-9,-18000,13599290,-131232,6567,1933592,1933601,25
1.604096,29,58000,13599065,87488,6711,1934026,1933997,26
1.604224,19,38000,13599305,21872,6669,1934460,1934441,26
1.604352,4,8000,13599910,-82020,6604,1934895,1934891,25
1.604480,22,44000,13599570,32808,6677,1935329,1935307,26
1.604608,1,2000,13599850,-98424,6593,1935763,1935762,25
1.604736,47,94000,13599760,169508,6769,1936197,1936150,26
1.604864,-38,-76000,13599890,-311676,6451,1936631,1936669,25
1.604992,4,8000,13600235,-92956,6599,1937066,1937062,25
1.605120,60,120000,13600610,213252,6803,1937500,1937440,26
1.605248,3,6000,13599950,-82020,6603,1937934,1937931,25
1.605376,12,24000,13599835,-21872,6641,1938368,1938356,25
1.605504,39,78000,13600195,120296,6737,1938802,1938763,26
1.605632,8,16000,13600275,-54680,6621,1939236,1939228,25
1.605760,35,70000,13600585,87488,6717,1939671,1939636,26
1.605888,32,64000,13601510,38276,6691,1940105,1940073,26
1.606016,-14,-28000,13601695,-224188,6518,1940539,1940553,25
1.606144,42,84000,13602420,76552,6720,1940973,1940931,26
1.606272,40,80000,13603500,38276,6700,1941407,1941367,26
1.606400,46,92000,13604100,60148,6716,1941842,1941796,26
1.606528,36,72000,13604465,5468,6680,1942276,1942240,26
1.606656,11,22000,13604440,-125764,6592,1942710,1942699,25
1.606784,39,78000,13604790,32808,6697,1943144,1943105,26
1.606912,-56,-112000,13604620,-486652,6350,1943578,1943634,24
1.607040,37,74000,13604295,54680,6705,1944013,1943976,26
1.607168,22,44000,13604265,-21872,6653,1944447,1944425,25
1.607296,6,12000,13603830,-87488,6605,1944881,1944875,25
1.607424,-27,-54000,13603255,-246060,6495,1945315,1945342,25
1.607552,-15,-30000,13603360,-180444,6539,1945749,1945764,25
1.607680,74,148000,13603510,322612,6872,1946183,1946109,26
1.607808,28,56000,13603915,54680,6696,1946618,1946590,26
1.607936,-40,-80000,13603775,-322612,6445,1947052,1947092,25
1.608064,-46,-92000,13603175,-333548,6434,1947486,1947532,25
1.608192,11,22000,13603115,-10936,6647,1947920,1947909,25
1.608320,12,24000,13602875,5468,6656,1948354,1948342,26
1.608448,54,108000,13602785,240592,6812,1948789,1948735,26
1.608576,-23,-46000,13603150,-207784,6518,1949223,1949246,25
1.608704,22,44000,13602910,54680,6690,1949657,1949635,26
1.608832,-27,-54000,13603035,-229656,6503,1950091,1950118,25
1.608960,-1,-2000,13603555,-103892,6590,1950525,1950526,25
1.609088,62,124000,13603770,240592,6820,1950959,1950897,26
1.609216,46,92000,13604215,136700,6754,1951394,1951348,26
1.609344,18,36000,13604295,-21872,6649,1951828,1951810,25
1.609472,67,134000,13605365,224188,6818,1952262,1952195,26
1.609600,27,54000,13605955,-16404,6661,1952696,1952669,26
1.609728,50,100000,13606655,98424,6740,1953130,1953080,26
1.609856,25,50000,13607125,-49212,6644,1953565,1953540,25
1.609984,49,98000,13607405,92956,6737,1953999,1953950,26
1.610112,22,44000,13607295,-43744,6644,1954433,1954411,25
1.610240,-9,-18000,13607475,-213252,6531,1954867,1954876,25
1.610368,7,14000,13607430,-109360,6597,1955301,1955294,25
1.610496,27,54000,13607525,5468,6673,1955736,1955709,26
1.610624,66,132000,13607760,224188,6818,1956170,1956104,26
1.610752,14,28000,13607725,-65616,6626,1956604,1956590,25
1.610880,7,14000,13607395,-92956,6605,1957038,1957031,25
1.611008,-5,-10000,13606985,-142168,6569,1957472,1957477,25
1.611136,15,30000,13607040,-27340,6645,1957906,1957891,25
1.611264,-20,-40000,13607120,-224188,6515,1958341,1958361,25
1.611392,-50,-100000,13606895,-382760,6408,1958775,1958825,25
1.611520,32,64000,13606625,92956,6720,1959209,1959177,26
1.611648,-61,-122000,13605875,-410100,6383,1959643,1959704,24
1.611776,-16,-32000,13605505,-142168,6558,1960077,1960093,25
1.611904,9,18000,13605410,-5468,6649,1960512,1960503,25
1.612032,-54,-108000,13604510,-328080,6429,1960946,1961000,25
1.612160,-3,-6000,13603920,-27340,6626,1961380,1961383,25
1.612288,43,86000,13604390,207784,6786,1961814,1961771,26
1.612416,-10,-20000,13603995,-87488,6590,1962248,1962258,25
1.612544,-41,-82000,13603585,-256996,6476,1962682,1962723,25
1.612672,-27,-54000,13603130,-169508,6533,1963117,1963144,25
1.612800,-1,-2000,13603150,-32808,6625,1963551,1963552,25
1.612928,7,14000,13603045,5468,6651,1963985,1963978,25
1.613056,29,58000,13603225,114828,6726,1964419,1964390,26
1.613184,21,42000,13602945,76552,6699,1964853,1964832,26
1.613312,-19,-38000,13603120,-158572,6546,1965288,1965307,25
1.613440,26,52000,13603780,71084,6702,1965722,1965696,26
1.613568,2,4000,13603730,-65616,6612,1966156,1966154,25
1.613696,-39,-78000,13603815,-300740,6457,1966590,1966629,25
1.613824,-16,-32000,13604105,-185912,6536,1967024,1967040,25
1.613952,-9,-18000,13604420,-158572,6556,1967459,1967468,25
1.614080,52,104000,13604505,180444,6781,1967893,1967841,26
1.614208,82,164000,13604930,333548,6885,1968327,1968245,26
1.614336,-23,-46000,13605110,-262464,6492,1968761,1968784,25
1.614464,-18,-36000,13604800,-218720,6518,1969195,1969213,25
1.614592,19,38000,13605305,-21872,6651,1969629,1969610,25
1.614720,24,48000,13606315,-21872,6656,1970064,1970040,26
1.614848,68,136000,13607080,213252,6814,1970498,1970430,26
1.614976,23,46000,13607475,-43744,6645,1970932,1970909,25
1.615104,20,40000,13607880,-65616,6631,1971366,1971346,25
1.615232,-1,-2000,13608175,-185912,6552,1971800,1971801,25
1.615360,24,48000,13608025,-27340,6654,1972235,1972211,25
1.615488,-12,-24000,13607840,-213252,6528,1972669,1972681,25
1.615616,-3,-6000,13607685,-147636,6569,1973103,1973106,25
1.615744,-4,-8000,13607655,-147636,6568,1973537,1973541,25
1.615872,-49,-98000,13608195,-421036,6391,1973971,1974020,24
1.616000,-57,-114000,13607920,-453844,6367,1974406,1974463,24
1.616128,-58,-116000,13607475,-437440,6374,1974840,1974898,24
1.616256,-9,-18000,13607195,-147636,6563,1975274,1975283,25
1.616384,-2,-4000,13606875,-98424,6593,1975708,1975710,25
1.616512,20,40000,13606510,38276,6682,1976142,1976122,26
1.616640,-2,-4000,13606495,-87488,6599,1976576,1976578,25
1.616768,-5,-10000,13606845,-114828,6583,1977011,1977016,25
1.616896,-15,-30000,13606960,-180444,6541,1977445,1977460,25
1.617024,-9,-18000,13607315,-153104,6560,1977879,1977888,25
1.617152,46,92000,13607555,153104,6763,1978313,1978267,26
1.617280,57,114000,13607680,213252,6804,1978747,1978690,26
1.617408,-16,-32000,13607865,-207784,6527,1979182,1979198,25
1.617536,16,32000,13608125,-32808,6644,1979616,1979600,25
1.617664,-48,-96000,13607860,-377292,6413,1980050,1980098,25
1.617792,34,68000,13607925,82020,6717,1980484,1980450,26
1.617920,39,78000,13608090,109360,6736,1980918,1980879,26
1.618048,-74,-148000,13607915,-513992,6321,1981352,1981426,24
1.618176,24,48000,13608425,21872,6678,1981787,1981763,26
1.618304,1,2000,13608220,-103892,6594,1982221,1982220,25
1.618432,37,74000,13608565,92956,6726,1982655,1982618,26
1.618560,-6,-12000,13609120,-164040,6559,1983089,1983095,25
1.618688,3,6000,13609220,-114828,6591,1983523,1983520,25
1.618816,48,96000,13609625,131232,6756,1983958,1983910,26
1.618944,71,142000,13610070,256996,6840,1984392,1984321,26
1.619072,36,72000,13610410,49212,6704,1984826,1984790,26
1.619200,30,60000,13610500,21872,6685,1985260,1985230,26
1.619328,0,0,13610595,-147636,6573,1985694,1985694,25
1.619456,-6,-12000,13610700,-180444,6551,1986129,1986135,25
1.619584,22,44000,13611120,-27340,6654,1986563,1986541,25
1.619712,-37,-74000,13610705,-333548,6446,1986997,1987034,25
1.619840,-67,-134000,13610120,-481184,6345,1987431,1987498,24
1.619968,10,20000,13610150,-49212,6631,1987865,1987855,25
1.620096,-15,-30000,13610045,-180444,6542,1988299,1988314,25
1.620224,19,38000,13610305,10936,6669,1988734,1988715,26
1.620352,-25,-50000,13610300,-235124,6506,1989168,1989193,25
1.620480,-1,-2000,13609745,-82020,6604,1989602,1989603,25
1.620608,-52,-104000,13609015,-349952,6423,1990036,1990088,25
1.620736,-36,-72000,13608500,-240592,6492,1990470,1990506,25
1.620864,-31,-62000,13608485,-218720,6507,1990905,1990936,25
1.620992,7,14000,13608300,-5468,6648,1991339,1991332,25
1.621120,-35,-70000,13607775,-229656,6498,1991773,1991808,25
1.621248,19,38000,13607610,76552,6700,1992207,1992188,26
1.621376,-33,-66000,13607345,-213252,6507,1992641,1992674,25
1.621504,-7,-14000,13607575,-82020,6597,1993076,1993083,25
1.621632,-24,-48000,13607335,-180444,6532,1993510,1993534,25
